customer_id,transaction_id,violation_type,article_reference,details
CUST00004,TXN05636,Missing Consent,GDPR Art.6 | DPDP S.6,Missing Consent failed for CUST00004
CUST02362,TXN02195,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02362
CUST02364,TXN05072,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02364
CUST02365,TXN09143,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02365
CUST02372,TXN07397,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02372
CUST02374,TXN04577,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02374
CUST02375,TXN00104,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02375
CUST02376,TXN02159,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02376
CUST02379,TXN03681,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02379
CUST02380,TXN02195,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02380
CUST02381,TXN01742,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02381
CUST02382,TXN06630,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02382
CUST02383,TXN08417,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02383
CUST02384,TXN07475,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02384
CUST02385,TXN09370,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02385
CUST02386,TXN08669,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02386
CUST02387,TXN05342,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02387
CUST02388,TXN01922,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02388
CUST02390,TXN05388,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02390
CUST02393,TXN02495,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02393
CUST02395,TXN01347,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02395
CUST02396,TXN09777,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02396
CUST02398,TXN06052,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02398
CUST02399,TXN04257,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02399
CUST02400,TXN07316,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02400
CUST02402,TXN08833,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02402
CUST02403,TXN04735,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02403
CUST02404,TXN05321,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02404
CUST02406,TXN09039,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02406
CUST02407,TXN05364,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02407
CUST02408,TXN02833,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02408
CUST02409,TXN01471,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02409
CUST02410,TXN07000,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02410
CUST02413,TXN00413,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02413
CUST02416,TXN07423,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02416
CUST02417,TXN02501,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02417
CUST02420,TXN04938,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02420
CUST02421,TXN06200,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02421
CUST02422,TXN05838,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02422
CUST02423,TXN02028,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02423
CUST02424,TXN00042,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02424
CUST02429,TXN08278,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02429
CUST02430,TXN09704,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02430
CUST02431,TXN07780,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02431
CUST02432,TXN06799,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02432
CUST02433,TXN00835,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02433
CUST02434,TXN05975,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02434
CUST02435,TXN01956,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02435
CUST02437,TXN09053,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02437
CUST02438,TXN09636,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02438
CUST02439,TXN00661,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02439
CUST02444,TXN05975,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02444
CUST02445,TXN02379,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02445
CUST02446,TXN08564,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02446
CUST02447,TXN03640,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02447
CUST02448,TXN06965,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02448
CUST02449,TXN06178,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02449
CUST02450,TXN03787,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02450
CUST02456,TXN06059,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02456
CUST02457,TXN03336,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02457
CUST02459,TXN03043,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02459
CUST02460,TXN06281,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02460
CUST02462,TXN03390,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02462
CUST02463,TXN07797,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02463
CUST02464,TXN00854,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02464
CUST02465,TXN03830,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02465
CUST02466,TXN02373,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02466
CUST02467,TXN04217,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02467
CUST02468,TXN09755,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02468
CUST02469,TXN00453,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02469
CUST02470,TXN02134,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02470
CUST02472,TXN02694,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02472
CUST02474,TXN02936,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02474
CUST02475,TXN04361,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02475
CUST02476,TXN07612,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02476
CUST02477,TXN00645,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02477
CUST02478,TXN04159,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02478
CUST02479,TXN07268,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02479
CUST02481,TXN03588,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02481
CUST02482,TXN02623,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02482
CUST02483,TXN07033,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02483
CUST02484,TXN02724,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02484
CUST02485,TXN07417,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02485
CUST02487,TXN02815,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02487
CUST02489,TXN03380,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02489
CUST02490,TXN05430,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02490
CUST02493,TXN00119,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02493
CUST02494,TXN04415,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02494
CUST02495,TXN02194,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02495
CUST02496,TXN06090,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02496
CUST02497,TXN03329,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02497
CUST02498,TXN07891,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02498
CUST02499,TXN08335,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02499
CUST02501,TXN02252,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02501
CUST02502,TXN05207,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02502
CUST02503,TXN08478,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02503
CUST02506,TXN07916,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02506
CUST02508,TXN07656,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02508
CUST02511,TXN02758,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02511
CUST02514,TXN02954,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02514
CUST02516,TXN02202,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02516
CUST02518,TXN04025,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02518
CUST02519,TXN09698,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02519
CUST02527,TXN07022,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02527
CUST02528,TXN08101,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02528
CUST02529,TXN07296,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02529
CUST02530,TXN03218,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02530
CUST02532,TXN08450,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02532
CUST02533,TXN05525,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02533
CUST02535,TXN00818,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02535
CUST02537,TXN05758,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02537
CUST02539,TXN08480,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02539
CUST02542,TXN09702,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02542
CUST02545,TXN05399,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02545
CUST02547,TXN05287,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02547
CUST02548,TXN04299,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02548
CUST02550,TXN00243,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02550
CUST02551,TXN09284,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02551
CUST02552,TXN03344,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02552
CUST02553,TXN05046,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02553
CUST02555,TXN01851,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02555
CUST02556,TXN05571,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02556
CUST02558,TXN01235,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02558
CUST02559,TXN04442,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02559
CUST02562,TXN06755,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02562
CUST02564,TXN04850,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02564
CUST02566,TXN08845,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02566
CUST02567,TXN07738,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02567
CUST02569,TXN06251,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02569
CUST02570,TXN01331,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02570
CUST02572,TXN00147,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02572
CUST02574,TXN05052,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02574
CUST02575,TXN07203,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02575
CUST02576,TXN08357,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02576
CUST02578,TXN08667,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02578
CUST02579,TXN02854,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02579
CUST02580,TXN02111,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02580
CUST02581,TXN05649,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02581
CUST02582,TXN08982,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02582
CUST02583,TXN08118,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02583
CUST02584,TXN04121,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02584
CUST02585,TXN01387,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02585
CUST02589,TXN05362,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02589
CUST02590,TXN05399,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02590
CUST02591,TXN06990,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02591
CUST02592,TXN09313,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02592
CUST02593,TXN06592,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02593
CUST02594,TXN06693,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02594
CUST02595,TXN04758,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02595
CUST02596,TXN03696,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02596
CUST02597,TXN08032,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02597
CUST02599,TXN01163,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02599
CUST02600,TXN05088,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02600
CUST02602,TXN07708,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02602
CUST02605,TXN01296,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02605
CUST02606,TXN05993,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02606
CUST02607,TXN00207,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02607
CUST02608,TXN08945,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02608
CUST02609,TXN00654,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02609
CUST02610,TXN00345,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02610
CUST02611,TXN06261,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02611
CUST02612,TXN03279,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02612
CUST02613,TXN07078,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02613
CUST02614,TXN01925,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02614
CUST02615,TXN03644,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02615
CUST02616,TXN05547,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02616
CUST02618,TXN00115,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02618
CUST02619,TXN08714,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02619
CUST02622,TXN05953,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02622
CUST02623,TXN09102,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02623
CUST02626,TXN02702,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02626
CUST02629,TXN08078,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02629
CUST02631,TXN00267,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02631
CUST02632,TXN04637,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02632
CUST02635,TXN06654,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02635
CUST02636,TXN00072,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02636
CUST02637,TXN00885,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02637
CUST02639,TXN05241,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02639
CUST02640,TXN01310,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02640
CUST02641,TXN06630,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02641
CUST02642,TXN08109,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02642
CUST02643,TXN03044,Duplicate Transaction ID,GDPR Art.5(1)(d),Duplicate Transaction ID failed for CUST02643
